sample_id,label,variety,variety_group,"1,2-anhydro-myo-inositol",1-hexadecanol,2-hydroxyglutaric acid,2-isopropylmalic acid,2-ketoisocaproic acid,"3,6-anhydrogalactose",3-hydroxy-3-methylglutaric acid,4-hydroxyproline,alanine,alpha ketoglutaric acid,arabinose,arabitol,arachidic acid,asparagine,aspartic acid,behenic acid,benzoic acid,beta alanine,butyl stearate,caffeic acid,cellobiose,cis-caffeic acid,citramalate,citric acid,citrulline,conduritol-beta-epoxide,cysteine,dehydroascorbate,erythritol,fructose,fucose,GABA,galactinol,galactonic acid,galactose,galacturonic acid,glucoheptulose,gluconic acid,glucose,glucuronic acid,glutamic acid,glyceric acid,glycerol,glycerol-3-galactoside NIST,glycerol-alpha-phosphate,glycine,guanine,heptadecanoic acid,homoserine,indole-3-lactate,inositol myo-,inulobiose,isocitric acid,isogalactinol,isoleucine,isothreonic acid,lactic acid,Lauric acid,leucine,lysine,lyxitol,malate,maleic acid,maltose,mannitol,melibiose,methionine,N-acetyl-D-hexosamine,N-acetyl-D-mannosamine,nicotianamine,octadecanol,Oleic acid,ornithine,oxoproline,palmitic acid,pelargonic acid,phenylalanine,pipecolic acid,proline,pseudo uridine,putrescine,quinic acid,ribonic acid,ribose,saccharopine,serine,shikimic acid,sophorose,sorbitol,spermidine,Stearic acid,suberyl glycine,succinic acid,talose,tartaric acid,threitol,threonic acid,threonine,trehalose,tryptophan,tyrosine,uracil,urea,uridine,valine,xanthine,xylitol,xylose
421478,"Viognier, Dunnigan Hills, CA 2004",Viognier,Viognier,9893.0,3347.0,125207.0,6900.0,439.0,3418.0,6556.0,8435.0,168613.0,2789.0,82594.0,10297.0,2045.0,10726.0,26688.0,3335.0,9173.0,11311.0,1684.0,1055.0,3980.0,449.0,23735.0,189778.0,15511.0,113862.0,3409.0,10513.0,170796.0,115383.0,15834.0,452524.0,8330.0,2117.0,35450.0,100057.0,5408.0,6430.0,259300.0,3636.0,10101.0,8056.0,977508.0,5141.0,2764.0,85524.0,1086.0,2984.0,2713.0,174.0,405303.0,29177.0,9839.0,8528.0,21118.0,10843.0,191288.0,31924.0,68966.0,47054.0,7706.0,362611.0,140453.0,13329.0,146233.0,38038.0,5121.0,25739.0,11115.0,677.0,865.0,199.0,146901.0,139585.0,10845.0,13906.0,16342.0,14096.0,2141317.0,5000.0,43769.0,5201.0,5576.0,6287.0,846.0,18233.0,11186.0,22052.0,221516.0,2362.0,51954.0,1612.0,952696.0,4887.0,471218.0,28547.0,18539.0,12300.0,8309.0,3730.0,37511.0,11990.0,14406.0,155.0,36145.0,908.0,5951.0,26375.0
421482,"Viognier, Dunnigan Hills, CA 2004",Viognier,Viognier,23393.0,3552.0,120217.0,6936.0,909.0,3391.0,5911.0,8418.0,182029.0,3499.0,82157.0,9513.0,2120.0,11213.0,27852.0,3719.0,6522.0,10728.0,1769.0,1111.0,3267.0,445.0,24822.0,198839.0,13358.0,115069.0,289.0,11278.0,145139.0,119472.0,14775.0,425162.0,9476.0,2189.0,30238.0,95395.0,4614.0,6768.0,265173.0,1098.0,9630.0,7437.0,533105.0,5381.0,3570.0,87892.0,1168.0,3024.0,3136.0,208.0,597426.0,33545.0,10325.0,9287.0,22430.0,11665.0,209484.0,10435.0,72322.0,46247.0,7742.0,377973.0,128163.0,13376.0,173271.0,44190.0,5903.0,28522.0,11316.0,1236.0,876.0,149.0,119834.0,141398.0,12321.0,18122.0,16956.0,14099.0,2210242.0,5526.0,39167.0,5379.0,5524.0,6382.0,1071.0,16128.0,11279.0,22065.0,230700.0,2561.0,69054.0,1913.0,1031113.0,4829.0,505799.0,29482.0,18285.0,15411.0,7337.0,3971.0,36512.0,12669.0,15254.0,142.0,37561.0,1102.0,6365.0,28070.0
421486,"Viognier, Dunnigan Hills, CA 2004",Viognier,Viognier,21540.0,2369.0,123227.0,7455.0,790.0,3566.0,5581.0,9198.0,183152.0,3296.0,82236.0,9545.0,1586.0,9896.0,29252.0,2130.0,8895.0,11844.0,5923.0,922.0,19457.0,423.0,25734.0,195083.0,16615.0,107185.0,1715.0,10545.0,171142.0,114397.0,14844.0,458239.0,4013.0,1857.0,31030.0,91773.0,4037.0,6082.0,267858.0,10686.0,9476.0,16942.0,556336.0,4220.0,2489.0,90339.0,860.0,2503.0,3627.0,243.0,548017.0,18900.0,9741.0,3992.0,22958.0,11509.0,204144.0,3344.0,76087.0,45521.0,7312.0,387536.0,131787.0,8091.0,198373.0,20784.0,5980.0,25964.0,9709.0,483.0,1740.0,225.0,160644.0,147284.0,10818.0,14690.0,17609.0,15643.0,2315825.0,4562.0,42675.0,4936.0,5238.0,6098.0,629.0,18305.0,10984.0,12688.0,218949.0,1937.0,52647.0,1051.0,942658.0,4545.0,491657.0,31348.0,19374.0,14022.0,5817.0,3159.0,35175.0,14331.0,12840.0,188.0,36619.0,701.0,6331.0,28590.0
421490,"Viognier, Dunnigan Hills, CA 2004",Viognier,Viognier,20527.0,2817.0,117192.0,6418.0,517.0,3598.0,3941.0,7953.0,166880.0,3755.0,83840.0,8528.0,2098.0,10007.0,26328.0,3356.0,5989.0,10390.0,1791.0,1146.0,3599.0,336.0,21887.0,189186.0,15018.0,113201.0,7533.0,11171.0,158528.0,114199.0,13381.0,402981.0,6843.0,2095.0,34585.0,92199.0,4962.0,6491.0,252816.0,1293.0,9086.0,5487.0,997729.0,16518.0,1684.0,80622.0,1001.0,2764.0,3805.0,240.0,562118.0,26837.0,9366.0,6973.0,20530.0,10955.0,192947.0,32398.0,66768.0,46357.0,7378.0,350620.0,230911.0,14053.0,143625.0,32370.0,5325.0,26541.0,11242.0,729.0,772.0,207.0,153107.0,128545.0,10220.0,15071.0,15496.0,13802.0,2064001.0,4926.0,40050.0,4995.0,5281.0,4671.0,742.0,15933.0,10927.0,17747.0,223585.0,2351.0,65244.0,1084.0,908778.0,5969.0,472264.0,26446.0,17234.0,11551.0,8367.0,4088.0,36575.0,10781.0,11471.0,245.0,32712.0,949.0,5508.0,26948.0
421494,"Viognier, Dunnigan Hills, CA 2004",Viognier,Viognier,21072.0,4239.0,113118.0,6389.0,607.0,2955.0,3345.0,7648.0,200589.0,2284.0,75910.0,7933.0,2518.0,9516.0,25456.0,3034.0,6559.0,9873.0,5350.0,939.0,3593.0,539.0,21534.0,177375.0,23974.0,107644.0,2668.0,10416.0,136296.0,108448.0,13449.0,379974.0,7452.0,2094.0,27137.0,82926.0,4711.0,5506.0,252732.0,1020.0,8649.0,6100.0,969307.0,5176.0,3311.0,79296.0,902.0,2898.0,3561.0,255.0,591893.0,30256.0,9004.0,7837.0,20117.0,9492.0,242745.0,5661.0,68094.0,44020.0,6600.0,342540.0,91993.0,12008.0,159227.0,34678.0,5125.0,25154.0,10874.0,545.0,1901.0,304.0,129981.0,120033.0,13346.0,22518.0,14444.0,12911.0,2277252.0,4713.0,37078.0,4959.0,4797.0,5326.0,690.0,16444.0,9812.0,19090.0,221632.0,2372.0,70268.0,1638.0,925862.0,4783.0,450735.0,26188.0,15547.0,13320.0,7904.0,3559.0,31896.0,8899.0,9768.0,269.0,34731.0,833.0,5178.0,24976.0
421499,"Viognier, Napa, CA 2004",Viognier,Viognier,9157.0,1573.0,104713.0,6663.0,943.0,1534.0,4743.0,11907.0,76363.0,1644.0,86411.0,4142.0,2070.0,34783.0,26341.0,2436.0,3596.0,5889.0,9038.0,730.0,4845.0,542.0,17285.0,186156.0,12904.0,45922.0,522.0,11191.0,85021.0,228599.0,10487.0,414135.0,2463.0,1205.0,20911.0,119997.0,3545.0,1497.0,557702.0,776.0,6956.0,5543.0,772752.0,4148.0,1407.0,64456.0,562.0,2948.0,3399.0,570.0,396475.0,7963.0,6191.0,4615.0,11312.0,8076.0,170800.0,7500.0,46385.0,29826.0,2996.0,346047.0,256985.0,6167.0,61073.0,8393.0,2951.0,13771.0,14673.0,902.0,1103.0,244.0,93654.0,215644.0,11239.0,17185.0,11834.0,10609.0,1933074.0,517.0,21065.0,853.0,4180.0,5511.0,547.0,9019.0,17861.0,12903.0,93003.0,985.0,83571.0,6403.0,1165536.0,5430.0,505043.0,20615.0,8778.0,4872.0,6587.0,504.0,21388.0,12620.0,2719.0,72.0,20312.0,746.0,3207.0,22878.0
421503,"Viognier, Napa, CA 2004",Viognier,Viognier,12483.0,1463.0,95385.0,6134.0,549.0,1571.0,3980.0,9330.0,73217.0,2397.0,94240.0,1563.0,1501.0,38815.0,24017.0,2828.0,5428.0,5171.0,1199.0,766.0,3007.0,412.0,15533.0,186336.0,8717.0,49995.0,469.0,10581.0,83185.0,247297.0,10613.0,412294.0,2013.0,1027.0,27819.0,134180.0,3126.0,1562.0,621590.0,744.0,6705.0,5067.0,655426.0,9128.0,1615.0,60480.0,546.0,2778.0,2908.0,430.0,438197.0,6010.0,5230.0,4338.0,10356.0,8060.0,209447.0,6386.0,41988.0,28738.0,3104.0,433523.0,64943.0,6032.0,61131.0,6905.0,2910.0,15673.0,12787.0,1003.0,624.0,169.0,100559.0,192842.0,7593.0,10919.0,10560.0,9457.0,1865560.0,2116.0,21714.0,789.0,4098.0,5537.0,281.0,7820.0,16946.0,10326.0,107626.0,727.0,55121.0,4985.0,1291069.0,28217.0,485929.0,20211.0,8377.0,6086.0,5021.0,624.0,19793.0,2449.0,2440.0,136.0,19788.0,491.0,3075.0,22873.0
421507,"Viognier, Napa, CA 2004",Viognier,Viognier,11861.0,4842.0,94267.0,6088.0,590.0,1406.0,3976.0,9922.0,73195.0,1980.0,83925.0,3750.0,2457.0,34488.0,26086.0,2458.0,4397.0,5438.0,6916.0,844.0,4301.0,436.0,16261.0,165866.0,10811.0,41476.0,414.0,11216.0,82824.0,222663.0,10357.0,377917.0,1813.0,1350.0,247044.0,114097.0,3290.0,1392.0,515893.0,666.0,7156.0,4083.0,918139.0,3642.0,1494.0,60534.0,606.0,2210.0,3670.0,593.0,378332.0,6841.0,5818.0,3788.0,11369.0,7259.0,177714.0,9583.0,41913.0,26619.0,2692.0,375051.0,113597.0,5817.0,53444.0,7575.0,3223.0,13731.0,12201.0,740.0,1285.0,441.0,96587.0,195057.0,13417.0,26574.0,9695.0,9969.0,1947791.0,627.0,20308.0,931.0,3802.0,5343.0,522.0,9476.0,15758.0,10749.0,83372.0,780.0,89408.0,5608.0,1206972.0,13798.0,480187.0,19263.0,7901.0,5165.0,4842.0,674.0,20714.0,8919.0,3436.0,222.0,19190.0,547.0,2923.0,21212.0
421511,"Viognier, Napa, CA 2004",Viognier,Viognier,9216.0,1618.0,101264.0,6360.0,646.0,1706.0,4385.0,9004.0,73816.0,1723.0,85312.0,2008.0,1561.0,36505.0,25232.0,1298.0,5094.0,4591.0,1051.0,800.0,6294.0,374.0,14794.0,188404.0,9985.0,45308.0,501.0,11274.0,93032.0,251212.0,10430.0,406197.0,2224.0,1543.0,26782.0,131835.0,3242.0,1665.0,605458.0,744.0,6281.0,3961.0,962222.0,8397.0,1235.0,58514.0,600.0,2311.0,3736.0,392.0,443454.0,7307.0,5862.0,3953.0,9314.0,7889.0,225700.0,8049.0,39812.0,27576.0,2933.0,424363.0,59631.0,6208.0,73406.0,8982.0,3217.0,15990.0,13647.0,933.0,482.0,144.0,98825.0,188473.0,7771.0,10321.0,9603.0,8907.0,1706855.0,2280.0,20395.0,916.0,4122.0,5522.0,256.0,3291.0,17191.0,10668.0,95290.0,819.0,53822.0,5299.0,1223475.0,4861.0,484617.0,18890.0,7873.0,3714.0,5104.0,461.0,19614.0,514.0,2622.0,140.0,18245.0,597.0,3162.0,22748.0
421515,"Viognier, Napa, CA 2004",Viognier,Viognier,11331.0,1305.0,94999.0,6206.0,827.0,1384.0,2790.0,9754.0,84713.0,2075.0,78360.0,3850.0,1680.0,36985.0,24117.0,2581.0,4417.0,6002.0,7349.0,928.0,935.0,444.0,16690.0,158959.0,9753.0,42334.0,479.0,11907.0,77919.0,199709.0,10372.0,382811.0,3096.0,1182.0,433200.0,108043.0,3593.0,1326.0,494839.0,802.0,7351.0,4813.0,1444940.0,3800.0,2433.0,64036.0,548.0,2113.0,3522.0,426.0,379285.0,9188.0,5492.0,5848.0,13279.0,7247.0,156153.0,22086.0,38208.0,27221.0,2916.0,294435.0,157427.0,8867.0,57877.0,11421.0,3405.0,12834.0,13011.0,677.0,474.0,197.0,60291.0,193906.0,6480.0,19403.0,9207.0,9175.0,1547583.0,413.0,19767.0,808.0,3897.0,5002.0,429.0,13114.0,16240.0,14463.0,87610.0,809.0,52347.0,6008.0,1172730.0,4594.0,443614.0,19665.0,8052.0,3966.0,6510.0,613.0,17754.0,9544.0,5519.0,88.0,26095.0,701.0,2504.0,20616.0
421519,"Viognier, Napa, CA 2004",Viognier,Viognier,10779.0,3065.0,99510.0,6194.0,816.0,1778.0,4411.0,10637.0,76214.0,1777.0,86637.0,2367.0,840.0,39599.0,26376.0,3308.0,4165.0,5506.0,5835.0,797.0,2656.0,451.0,16917.0,175612.0,12874.0,42521.0,308.0,10976.0,81087.0,228494.0,12031.0,378839.0,1596.0,1201.0,227402.0,122265.0,3219.0,1478.0,526340.0,632.0,6942.0,5365.0,768000.0,8408.0,1428.0,62548.0,673.0,1260.0,3407.0,535.0,382674.0,6490.0,6562.0,3046.0,11398.0,7410.0,181481.0,9057.0,43603.0,27423.0,2829.0,399255.0,91796.0,5013.0,55908.0,6318.0,3328.0,14153.0,12632.0,708.0,2043.0,371.0,100115.0,205610.0,15242.0,27632.0,9846.0,11338.0,2013940.0,638.0,20362.0,829.0,4174.0,5361.0,280.0,6929.0,16726.0,8842.0,85654.0,791.0,93812.0,5896.0,1163964.0,20480.0,479796.0,19463.0,8220.0,4822.0,3581.0,512.0,19601.0,8257.0,2741.0,187.0,19534.0,560.0,3130.0,22836.0
